Date,GOOG,APPL,AMZN,TSLA,NFLX,FB,SBUX
2016-09-20,768.530029,112.510002,776.0,203.91000400000001,97.660004,128.029999,53.049999
2016-09-21,768.301025,112.440002,779.01001,201.559998,93.260002,128.389999,53.279999
2016-09-22,778.4400019999999,114.0,794.27002,203.0,94.230003,129.559998,53.970001
2016-09-23,784.150024,111.550003,802.119995,205.669998,95.43,127.300003,54.0
2016-09-26,773.070007,111.550003,797.150024,206.5,94.040001,126.800003,53.860001000000004
2016-09-27,774.307983,112.339996,801.1099849999999,204.610001,95.0,127.43,53.82
2016-09-28,774.969971,113.43,817.030029,205.259995,96.019997,128.399994,53.529999
2016-09-29,774.231995,111.800003,824.630005,200.580002,96.599998,127.550003,52.91
2016-09-30,774.090027,111.800003,832.400024,199.550003,96.790001,127.449997,53.560001
2016-10-03,769.5,112.279999,831.25,208.25,98.0,127.800003,53.669998
2016-10-04,772.8900150000001,112.629997,830.26001,208.820007,101.860001,127.550003,53.41
2016-10-05,775.650024,112.690002,836.119995,208.119995,103.43,127.83000200000001,53.279999
2016-10-06,775.539978,113.129997,840.599976,200.21000700000002,103.879997,128.080002,53.029999
2016-10-07,770.75,113.510002,837.450012,195.800003,103.550003,128.330002,53.0
2016-10-10,775.869995,114.720001,840.2700199999999,199.66000400000001,102.760002,129.199997,53.27
2016-10-11,780.580017,116.199997,828.349976,198.309998,99.860001,128.229996,52.740002000000004
2016-10-12,782.0599980000001,116.75,830.099976,200.419998,99.220001,128.46000700000002,52.779999
2016-10-13,773.0,115.720001,821.210022,197.050003,97.629997,126.75,52.669998
2016-10-14,776.0,117.129997,822.960022,196.300003,100.349998,127.58000200000001,52.959998999999996
2016-10-17,777.5,116.779999,811.679993,192.0,98.379997,127.32,52.689999
2016-10-18,785.5650019999999,117.449997,815.02002,193.259995,116.5,128.009995,52.59
2016-10-19,798.030029,113.800003,815.169983,198.059998,118.0,128.600006,52.900002
2016-10-20,796.030029,116.33000200000001,803.099976,197.050003,121.059998,129.5,52.91
2016-10-21,794.0,116.279999,809.0,197.41000400000001,122.309998,129.699997,53.25
2016-10-24,804.820007,117.0,822.210022,200.25,126.150002,132.149994,53.889998999999996
2016-10-25,805.1400150000001,117.309998,833.219971,201.199997,125.75,132.220001,53.5
2016-10-26,796.320007,113.309998,820.0,200.100006,125.75,130.940002,53.360001000000004
2016-10-27,791.5,114.099998,815.429993,201.649994,125.93,129.270004,53.130001
2016-10-28,793.590027,113.449997,774.6099849999999,199.830002,126.010002,129.929993,53.110001000000004
